id,x_e_out [-]
15967,-0.045949332
15968,0.036077965
15969,-0.062951185
15971,-0.017937172
15974,-0.04285267
15975,-0.0788123
15977,-0.005084216
15979,-0.031144034
15980,-0.05308539
15984,-0.13966455
15987,-0.16636598
15988,0.0711486
15989,0.055929344
15990,-0.025508128
15992,0.10428328
15994,0.016719788
15998,-0.044180434
15999,0.0026177396
16002,-0.08731066
16003,-0.10087024
16006,-0.056102537
16007,-0.00015576904
16008,-0.045460336
16012,0.06648553
16013,-0.036033608
16017,0.03523875
16018,0.08785892
16023,0.04827886
16027,0.062671475
16031,0.051445678
16032,-0.04705341
16033,0.10038179
16035,-0.046022262
16037,0.04809952
16040,0.04194391
16045,-0.052662082
16048,-0.13428463
16052,-0.04633073
16053,-0.17335398
16056,0.099609606
16058,-0.038601145
16060,0.08327279
16061,-0.07440425
16066,0.015372846
16068,-0.052237906
16069,-0.047074262
16071,-0.048815355
16074,0.069400184
16075,-0.03115724
16079,-0.058370497
16085,-0.021299714
16087,-0.034337807
16098,0.017729722
16099,0.099931054
16102,0.028318437
16109,-0.15538222
16111,-0.022893624
16112,0.032177977
16114,0.0540167
16118,-0.13810171
16119,-0.12272642
16121,0.10482113
16130,0.10951509
16138,-0.039743103
16139,-0.013051714
16140,-0.0012149138
16141,0.043373723
16144,-0.063624136
16146,0.04036187
16147,-0.037571248
16149,-0.05797801
16151,0.06266279
16153,0.011848167
16154,0.072542526
16155,-0.016249806
16162,-0.013204678
16168,-0.024803761
16170,-0.014875333
16173,0.023172677
16175,-0.032565188
16176,0.01404118
16179,0.10038179
16181,-0.11939777
16183,0.055818435
16184,-0.09713222
16185,0.012645191
16190,-0.037776064
16193,0.0748114
16197,0.014929504
16199,0.033736646
16202,0.06129297
16203,-0.06319254
16209,-0.04750788
16214,-0.16674408
16217,-0.052613787
16218,-0.09148258
16220,-0.19931793
16221,-0.042249013
16223,0.020987513
16226,-0.060532674
16228,-0.04467033
16232,0.10686821
16233,0.058243304
16235,0.073475696
16236,-0.051539224
16237,0.11799114
16239,0.08525753
16243,0.04389775
16244,0.028402178
16245,0.0725487
16247,0.08410034
16248,-0.006198648
16252,0.007865171
16255,-0.023050219
16257,0.12191508
16259,-0.010927128
16268,-0.045360044
16276,0.010379111
16279,0.028864445
16280,-0.03551016
16286,0.027210323
16289,-0.04415149
16294,-0.025219632
16295,-0.05109157
16296,0.034634493
16298,0.06305714
16299,0.060251676
16301,-0.022835385
16303,0.029329266
16308,-0.030849267
16314,-0.1320017
16316,-0.053229105
16317,0.00033705853
16325,0.014242926
16333,-0.058067624
16334,0.026101595
16335,-0.056275245
16339,-0.0030087088
16344,0.015771795
16346,-0.09594693
16349,0.08695618
16356,-0.08837601
16358,0.04184032
16360,0.05438221
16362,-0.018026173
16365,-0.08871255
16366,0.046988808
16370,-0.037081372
16372,-0.07818865
16375,0.042848166
16377,0.022298476
16382,0.09238329
16383,0.072967805
16385,-0.15031455
16389,-0.025691641
16391,0.14263792
16393,-0.03554666
16400,0.025996797
16401,0.033452306
16403,0.010592615
16404,-0.08602666
16409,-0.0755606
16410,0.0699862
16411,-0.023135705
16414,0.026041204
16415,0.01245972
16416,-0.058140628
16417,0.072864994
16419,0.05233083
16420,-0.08753257
16427,-0.09238403
16429,-0.054215606
16430,0.060713284
16433,-0.025158232
16434,0.056584015
16436,0.041733515
16439,-0.045181733
16441,0.0948542
16444,0.09035031
16447,-0.04691165
16448,0.12385179
16451,0.07582187
16452,-0.047859084
16455,-0.053938486
16461,0.10066957
16467,0.1322637
16473,-0.047272615
16476,0.015383673
16479,-0.045030706
16480,-0.01382358
16485,-0.029165536
16486,0.05520455
16489,0.014107201
16490,0.02368027
16491,0.0728779
16493,0.037354466
16496,-0.01592317
16500,0.03582543
16506,-0.09751408
16508,-0.05415199
16510,-0.0036742156
16511,0.02944901
16517,0.011718628
16518,-0.10017528
16520,-0.009838649
16521,-0.050924856
16524,0.009154736
16530,-0.037547674
16532,0.07645739
16538,0.0068745785
16540,-0.040934745
16546,0.023587184
16548,0.09686813
16549,0.046252247
16551,0.062114283
16569,0.08610916
16573,-0.015896337
16577,-0.052594148
16579,0.08789716
16580,0.039682873
16581,-0.015395363
16582,0.087830506
16583,0.015765449
16585,-0.028825706
16588,-0.0134561565
16590,0.08709471
16593,-0.13861246
16594,0.061008763
16595,-0.037074566
16596,0.019474542
16597,-0.0014634215
16598,0.008838768
16601,-0.060219467
16610,0.10713089
16613,-0.047779206
16618,0.018425234
16620,-0.08419657
16621,0.10530468
16626,0.068136185
16631,0.0011465041
16638,-0.08882696
16640,-0.027206626
16641,-0.028727839
16647,0.06276273
16649,0.05240164
16650,0.1113615
16652,-0.051656246
16656,-0.067148216
16657,-0.00021321402
16660,0.043439966
16664,-0.015814504
16666,0.0592991
16667,-0.014121299
16668,-0.09849111
16671,0.044000003
16674,0.048806474
16677,0.10077809
16680,0.093466245
16684,0.10933994
16688,0.040931147
16695,0.020308863
16696,0.00110438
16699,0.069323145
16700,0.024753558
16705,0.040519085
16706,-0.08610437
16707,0.042989954
16709,-0.04373785
16713,-0.11402041
16716,-0.06405008
16717,0.05931199
16722,-0.01334936
16723,0.082239375
16724,0.07153788
16733,0.07235908
16737,0.09716795
16738,-0.06407963
16743,0.04302424
16745,-0.026161235
16747,-0.056010284
16749,-0.08322272
16752,-0.029004276
16756,0.018776445
16757,-0.031606097
16760,0.043215435
16761,0.05137863
16762,0.061404556
16765,0.029920988
16766,0.06529333
16767,-0.12846054
16769,0.08985624
16771,0.12339285
16777,0.021087812
16780,0.10432669
16781,-0.10885645
16783,0.034899645
16784,0.040685527
16785,0.053154826
16789,-0.05716569
16793,0.025186645
16797,0.02623937
16802,-0.011180056
16809,0.07331027
16810,0.011381147
16811,-0.038648188
16813,0.00057440787
16814,0.052507896
16816,0.020215929
16817,0.10844681
16818,-0.04955205
16819,0.021332908
16821,0.054831285
16824,-0.0465699
16827,0.04804735
16834,0.046701454
16838,0.003373831
16840,0.107295305
16843,0.03176056
16845,0.033208553
16846,0.07901757
16847,-0.036608238
16849,0.06821419
16850,0.0354063
16851,-0.13211921
16853,0.026155353
16854,0.041103236
16857,0.05658787
16860,0.12772891
16863,0.07297264
16864,-0.10693614
16866,0.061433457
16867,-0.034416646
16871,-0.10367851
16873,0.020503772
16874,0.062539816
16876,0.057974752
16878,-0.045089852
16879,0.043696906
16882,0.056301653
16883,-0.12432667
16884,-0.045619354
16889,-0.036061347
16895,0.01322267
16900,0.06800635
16906,-0.08855905
16910,0.071853325
16918,-0.05307172
16923,-0.052827507
16924,-0.06360297
16925,0.02553387
16926,0.028578319
16935,0.0009998551
16940,0.073300414
16944,0.07926543
16954,-0.010405002
16957,-0.0024937496
16962,-0.05431127
16963,0.08839633
16964,0.006401703
16968,0.12318618
16970,0.009108813
16973,0.06526127
16975,0.007005408
16976,0.05529533
16978,0.1248987
16981,0.021763122
16986,0.02483402
16987,0.03648007
16990,0.06390699
16991,-0.006470258
16997,0.071834676
16998,-0.055367567
16999,-0.005796318
17002,0.07420893
17004,-0.12834765
17005,-0.049446594
17009,0.011835586
17010,-0.13011608
17013,-0.05420956
17014,-0.020109264
17017,0.009114416
17018,0.033316936
17019,0.076425724
17025,0.007552864
17029,0.056939058
17031,0.05738426
17032,0.062812686
17033,-0.08315379
17034,0.15495424
17039,0.11465196
17042,-0.04028228
17043,-0.103850536
17047,-0.04566011
17054,-0.07536004
17058,0.0080133155
17059,0.010785714
17061,0.0532106
17063,0.08762084
17065,0.049461532
17070,0.04526382
17071,0.00043455508
17075,-0.08796982
17076,-0.04434089
17080,-0.058396872
17082,0.026914917
17083,-0.014320018
17089,0.0030071945
17095,0.07275192
17098,0.07817377
17099,0.071534954
17103,-0.027755817
17104,-0.014209429
17106,0.0072786533
17108,0.065253474
17114,0.031714402
17116,-0.0375714
17117,0.062721506
17120,-0.07822009
17121,0.11674797
17122,0.16292311
17127,-0.0160965
17130,-0.109285064
17131,0.022697942
17137,0.04181221
17145,-0.06735815
17154,-0.005973238
17155,-0.032560464
17158,0.035786968
17163,-0.04803632
17170,0.07288558
17171,-0.15857731
17172,-0.09272434
17174,-0.13204513
17176,0.08880222
17180,0.023751264
17189,0.09470748
17190,0.026495256
17191,0.113597
17197,0.014623236
17203,0.032104753
17204,0.047087103
17213,0.0803758
17215,0.034349166
17218,0.054474782
17219,0.050074976
17220,0.10734097
17224,-0.066218264
17228,0.051892094
17229,0.039118502
17230,-0.07011119
17231,-0.13254352
17232,0.056043584
17235,0.07177077
17236,0.004305037
17237,-0.024080709
17245,-0.06653478
17251,-0.041185524
17254,0.032494165
17256,-0.04893964
17257,-0.023383515
17260,0.016319426
17264,-0.11467573
17283,0.03528079
17285,0.05749613
17295,-0.17323449
17300,-0.014011451
17301,0.11222804
17313,-0.05125055
17324,0.0026110015
17325,0.056633096
17326,-0.0752723
17330,-0.017992038
17332,0.019629667
17337,-0.12276225
17341,0.04502752
17343,0.08388137
17344,0.057583418
17346,-0.007520649
17347,-0.05734564
17348,0.05126183
17353,0.0038488456
17355,-0.0477321
17358,0.04330999
17365,0.061717063
17366,-0.026491176
17367,0.07007296
17368,0.015491816
17369,0.10745808
17380,-0.044894416
17381,-0.041971024
17385,-0.058144186
17388,-0.06416469
17391,-0.0492899
17392,0.038163852
17396,0.064203516
17398,-0.08556629
17399,-0.057149846
17402,-0.004757917
17407,-0.092059515
17409,-0.06444776
17410,-0.22278383
17414,0.024274742
17420,-0.05423885
17422,0.031424865
17423,0.10919018
17425,0.02085712
17427,-0.19371608
17428,0.032738134
17433,-0.045125645
17440,0.103742704
17442,-0.09693781
17444,-0.074669436
17447,0.02237916
17448,0.08336031
17450,0.029140752
17451,0.077721804
17454,0.052483484
17456,-0.103614286
17460,0.025053648
17465,0.036353383
17468,-0.033288673
17470,-0.014764705
17472,0.069400184
17475,-0.015986212
17476,-0.0049984
17477,0.040577747
17478,0.08782468
17487,-0.025743764
17492,0.062650956
17493,-0.07688604
17496,0.056513257
17502,0.11321964
17504,-0.16145357
17510,-0.00688874
17517,0.047088653
17522,0.037051942
17523,0.054049056
17524,-0.011411267
17526,0.08620673
17529,0.13820831
17532,0.029804323
17545,0.068098865
17546,-0.07290116
17548,-0.12689467
17559,-0.10127392
17561,0.07194169
17562,0.07700465
17563,-0.06356317
17564,0.04939084
17566,-0.07868522
17567,0.03928053
17570,-0.120702036
17573,0.038396396
17575,0.1008738
17577,0.12545013
17579,-0.018752033
17580,0.0523934
17585,-0.058902297
17586,-0.0015858191
17588,0.06864055
17589,0.017245745
17590,0.03346256
17596,0.04903027
17597,-0.0189539
17598,-0.060735647
17599,-0.057054203
17602,0.10954731
17603,0.047062043
17605,0.005962529
17610,-0.103747256
17613,0.010466194
17616,0.056584015
17622,0.036399923
17630,0.011236029
17632,0.057057533
17634,0.050974317
17639,0.015942091
17641,0.018272255
17645,0.12832601
17646,0.05475147
17648,-0.09088067
17649,-0.07908352
17656,-0.080128096
17659,0.02188268
17660,-0.038555466
17662,0.01156154
17664,-0.07884267
17666,0.015874034
17669,-0.019074121
17672,0.0756671
17675,0.097739436
17678,0.05594251
17679,0.11873764
17684,-0.17968242
17685,0.047864243
17690,0.12712136
17695,0.06876156
17697,-0.010828015
17700,0.1352031
17702,-0.071552485
17703,-0.010638036
17709,0.06599062
17710,0.03114585
17724,0.015558324
17730,0.08409537
17733,-0.033016756
17738,-0.02856673
17739,-0.037742935
17745,-0.079855755
17747,-0.053650316
17756,0.032798104
17760,-0.037452348
17764,-0.038914725
17766,0.05721871
17771,-0.027082002
17773,0.05404385
17778,-0.15416643
17784,-0.01178266
17793,0.061121024
17796,0.0647623
17797,0.068976305
17800,-0.13160841
17804,0.05991736
17805,0.046572432
17811,-0.0651103
17817,-0.1560198
17826,-0.050837293
17830,-0.009719255
17834,0.048518326
17846,0.08131783
17848,-0.07354994
17851,0.01293113
17857,0.046500675
17860,-0.04536013
17861,0.057490557
17863,-0.058162607
17867,-0.05867212
17869,-0.051271528
17870,0.043855716
17871,0.045763265
17874,0.022046799
17880,-0.082060754
17882,-0.09354018
17884,0.007824233
17886,0.06410231
17887,0.06451658
17890,-0.06789454
17893,-0.06905124
17897,-0.036179338
17900,0.020784777
17904,0.04368576
17906,-0.044745218
17908,0.01871622
17910,-0.04385816
17912,0.11678705
17919,0.058068518
17922,0.06268844
17924,-0.015310224
17928,-0.09327959
17934,0.090507284
17940,-0.14647947
17941,-0.15310389
17947,-0.05420142
17949,-0.039093792
17954,0.026237147
17956,-0.023953851
17957,0.0020506424
17958,0.010571401
17961,0.036145523
17962,0.019025384
17969,-0.06565116
17972,0.08425578
17974,-0.030727543
17979,0.008400727
17980,0.008240574
17981,0.0069157537
17987,-0.090420105
17993,0.072679855
18000,0.088158056
18002,-0.016676664
18003,0.048229013
18005,0.014221934
18007,0.10049661
18014,0.04271443
18016,0.07627502
18017,0.03574258
18019,-0.08162632
18021,-0.10406509
18023,-0.037350565
18027,0.03127229
18028,0.056536447
18029,-0.06393861
18030,0.0009608163
18031,0.04287512
18034,-0.01763767
18050,0.044909805
18056,-0.039094504
18057,-0.104249135
18064,-0.049355514
18065,0.025237428
18066,0.032805197
18067,-0.09449564
18069,-0.020407237
18073,0.04276798
18074,0.05759721
18075,0.009192391
18084,-0.05285356
18093,-0.04602973
18094,-0.049236085
18097,-0.16274294
18101,-0.11856495
18104,0.07563068
18105,-0.022902098
18108,0.063451126
18114,-0.066197306
18117,0.055800017
18120,0.032597307
18121,-0.054548435
18128,-0.19740377
18134,0.007353511
18135,-0.020803
18136,-0.017716955
18139,0.07357749
18141,0.061265614
18143,-0.024755267
18144,0.056928612
18145,0.04993917
18146,-0.033145376
18149,0.05276494
18152,-0.02422137
18153,-0.025849383
18157,0.12295986
18160,-0.014805956
18161,0.085854255
18166,-0.018322702
18170,-0.0765212
18181,0.070176736
18188,-0.072505616
18192,-0.006204282
18195,0.039130766
18197,0.0475547
18200,-0.025455039
18201,0.033403967
18206,0.051233284
18207,-0.033808906
18208,-0.0119051775
18217,0.07076327
18221,0.10138036
18222,0.034045517
18223,0.01053138
18227,0.09572055
18228,0.06500533
18232,-0.06677165
18233,-0.09492251
18235,0.03130936
18237,0.039378803
18242,-0.04036037
18244,0.15521848
18245,0.012902804
18247,0.11732797
18250,0.030026233
18251,-0.022121955
18259,0.072066456
18262,-0.06257081
18264,0.027236335
18267,0.09615416
18269,0.116687275
18274,-0.055658177
18279,-0.11749654
18280,-0.05044322
18283,-0.0128235165
18288,0.07046214
18290,0.023933629
18291,0.007862397
18292,0.03560407
18296,0.034935147
18299,0.058394637
18305,-0.049643278
18307,-0.032426123
18308,0.053451933
18310,-0.050167322
18311,0.03932504
18315,0.01789972
18318,-0.022516344
18319,0.011673828
18321,-0.050487865
18333,0.06390301
18334,0.05559137
18335,-0.04552554
18338,0.09063729
18343,0.06152039
18344,0.043141086
18355,-0.11906734
18356,-0.07419
18359,0.059515446
18362,0.10501671
18364,-0.16392821
18367,-0.090710215
18368,0.00859166
18369,0.10084721
18372,-0.011812346
18374,0.05389184
18375,0.08875535
18377,0.060253855
18385,0.02457232
18387,0.027379207
18388,-0.010894845
18397,0.121003255
18401,0.023596825
18402,-0.050259598
18407,-0.026303738
18410,-0.0736038
18414,-0.13262945
18416,-0.06629882
18421,-0.04993108
18422,-0.09129832
18426,0.03640099
18429,-0.005478778
18430,-0.035175975
18431,-0.0059393444
18439,0.023306163
18445,-0.0009998161
18449,0.015761858
18454,0.08233915
18464,-0.031143088
18466,0.026221242
18468,0.05881154
18470,0.11179332
18477,-0.017419696
18478,0.07801905
18479,-0.07707286
18481,-0.08440202
18484,-0.0847055
18486,0.010204216
18489,0.0419836
18491,-0.047871836
18499,0.0042286767
18502,0.11563028
18503,-0.03865202
18504,0.06878993
18506,0.016584408
18507,0.029578157
18514,-0.13296413
18516,0.042567868
18519,0.07288752
18520,-0.018089868
18523,0.06818644
18524,-0.04343805
18525,-0.012980824
18538,0.15013376
18542,0.09091238
18543,-0.15471803
18547,0.09517374
18553,0.04895293
18562,-0.05635225
18563,0.056614187
18564,0.083833635
18565,0.03696177
18567,-0.04353031
18568,0.008551518
18569,-0.06860468
18579,0.019360844
18580,-0.00758695
18582,0.03735904
18584,-0.087751664
18585,-0.030145332
18586,0.0281419
18588,-0.044273496
18592,-0.01582695
18596,-0.04138157
18597,-0.009702364
18598,0.030022468
18599,0.05229516
18600,0.05856786
18610,0.08154809
18615,0.08737074
18617,0.0010828347
18619,0.0874812
18622,-0.02523675
18623,0.048472606
18627,0.036448434
18630,0.0110069625
18636,0.0343994
18638,0.09107355
18641,-0.045280818
18642,-0.12690863
18646,-0.061669257
18648,0.10404638
18653,0.062488973
18655,-0.118592784
18656,-0.011193569
18660,-0.039208982
18662,0.060411435
18667,-0.0015851661
18671,-0.0462684
18673,0.05688499
18675,-0.06607223
18676,0.052656118
18678,-0.05546294
18680,0.07594878
18684,0.028313981
18686,0.03591628
18689,0.06043924
18691,0.051583707
18693,0.053612266
18694,0.039390266
18697,0.037731677
18699,-0.013010369
18701,0.053389292
18703,0.026418334
18704,-0.04112098
18705,-0.20008934
18706,0.06572382
18707,0.043459535
18708,0.008088065
18710,0.022703834
18711,-0.04478892
18713,-0.007401094
18718,-0.042997736
18724,0.086975776
18726,-0.029381506
18728,-0.010013136
18735,0.04297079
18736,0.09536698
18739,-0.037830908
18741,0.018482152
18744,-0.06745817
18745,-0.14497308
18749,0.010493284
18755,-0.03891764
18757,-0.1068087
18761,0.038242493
18763,-0.008012186
18764,0.047856882
18768,-0.07730132
18769,0.09870486
18771,-0.031381477
18774,0.029328328
18780,0.09018103
18781,-0.027697643
18785,0.050871186
18788,0.04359103
18794,0.0038597365
18795,-0.02062864
18799,-0.035914306
18801,-0.050873745
18802,0.080665596
18809,0.09382636
18813,-0.064794675
18814,0.043918166
18815,0.0029307615
18816,0.09537416
18819,0.027160127
18820,0.04964161
18824,0.036213987
18826,-0.03948567
18828,0.06924654
18833,0.03398168
18835,0.038455445
18836,-0.027304238
18839,-0.024968216
18840,0.097284995
18843,0.03366051
18844,0.049920537
18848,0.020075263
18850,-0.025780631
18852,-0.11126087
18853,0.02227433
18855,0.039292652
18861,0.09305022
18865,0.021255681
18875,0.033051375
18876,0.07071489
18879,-0.0416896
18881,-0.08703293
18882,-0.12037911
18885,0.02233714
18888,-0.019175138
18890,-0.07019949
18891,-0.01105304
18895,-0.046892643
18897,0.076790355
18898,-0.055771455
18899,0.0841115
18900,0.031031817
18905,0.0906465
18907,-0.013917911
18909,-0.14962292
18916,0.042160377
18918,0.012576573
18920,-0.0017169052
18922,0.041758563
18928,-0.062869996
18929,-0.113661
18936,0.014297734
18938,0.039506067
18940,0.002018597
18945,-0.1737978
18946,-0.010514887
18952,-0.1304094
18957,0.025195478
18962,0.025241163
18963,0.048205957
18965,-0.029458072
18967,-0.0064859306
18973,0.007671776
18976,-0.0008173258
18978,-0.015604886
18983,0.018650496
18984,-0.03755462
18987,-0.12689467
18989,-0.07084685
18990,-0.0326315
18991,0.06596192
18992,-0.16674408
18996,0.11183422
19001,-0.11446181
19004,0.044190284
19008,-0.058090053
19012,0.073582835
19013,0.071432285
19021,0.03623402
19029,-0.049048573
19032,0.0022678736
19036,0.0970423
19045,-0.014214602
19047,0.052517924
19051,-0.07798306
19052,0.030783162
19056,-0.018159447
19063,-0.16537978
19065,-0.089172214
19067,0.087210834
19078,-0.011011718
19081,-0.07505852
19085,0.03697209
19089,0.00018121614
19090,0.028918916
19091,-0.042212144
19098,-0.05060813
19105,-0.030165436
19109,0.0027914497
19110,0.075611725
19112,0.011069374
19114,0.07865099
19117,-0.043926544
19118,0.030717276
19126,0.010417784
19128,0.07175476
19129,0.076504074
19131,-0.016339764
19136,0.089411914
19138,0.03637219
19141,0.07453641
19144,-0.026306804
19147,0.058895554
19151,0.10495109
19153,0.13576695
19154,0.09960152
19160,0.056796946
19162,-0.0877575
19163,0.06821346
19165,0.07627206
19166,-0.14026448
19171,-0.041757975
19177,0.039622705
19182,-0.10653841
19184,0.024356565
19186,-0.063591056
19187,0.04065916
19190,-0.04614981
19192,0.11488122
19193,-0.037577122
19194,-0.03402172
19205,-0.063629895
19207,-0.022989322
19208,-0.15235473
19219,-0.015638586
19220,0.007153115
19221,0.03720862
19222,-0.053413797
19229,-0.12440484
19231,-0.09535615
19232,-0.078014635
19234,0.08767187
19240,0.01829919
19243,0.008565135
19244,0.006665742
19248,-0.033065144
19249,-0.04585474
19250,0.1010062
19251,0.11002666
19252,0.058764655
19254,-0.104215086
19256,0.0016547615
19257,-0.018661747
19258,0.032307208
19265,0.03379046
19267,0.025325768
19269,-0.06920392
19270,-0.043413557
19272,0.043507658
19273,-0.05416338
19275,0.07156081
19277,0.020656873
19279,-0.1662711
19280,-0.17268543
19281,0.043541353
19283,0.032577485
19284,-0.012822391
19285,0.046724103
19289,0.041193232
19294,0.06598429
19296,0.0027293495
19297,0.08461228
19298,-0.013408747
19301,0.02236954
19309,-0.044480693
19310,0.0052135396
19314,0.069380805
19320,-0.0047770473
19323,0.035806097
19325,-0.07850103
19327,0.07106668
19329,-0.10392988
19333,-0.045459587
19335,0.00738456
19336,0.060767736
19341,0.082164526
19345,-0.07472662
19346,0.017400423
19350,-0.06597738
19351,-0.18353966
19353,-0.08178118
19354,0.09539573
19355,-0.086466506
19356,-0.14468737
19357,-0.017574849
19361,0.026814433
19362,-0.05265043
19368,0.08449905
19370,-0.18282613
19371,-0.074963786
19372,0.036857385
19375,0.063324735
19376,0.005938859
19380,-0.04852313
19381,0.09911406
19382,-0.0014131297
19383,-0.010658829
19385,0.07865821
19386,-0.08220505
19388,0.11183407
19390,-0.04832646
19391,0.0721104
19400,-0.008829373
19405,-0.0010299693
19411,0.058637723
19413,0.06084301
19420,-0.047255047
19421,-0.008268749
19423,-0.09545469
19424,0.063182004
19425,0.03591774
19433,-0.13691005
19435,-0.08190756
19439,0.06674185
19440,0.0114333965
19445,-0.029045036
19449,0.05836392
19451,0.05474344
19452,-0.013330917
19453,0.04128696
19455,0.03518852
19466,0.0069320407
19468,0.02007597
19472,-0.03131001
19477,0.0538008
19478,0.049100332
19481,-0.07121537
19485,0.018371189
19488,0.014272046
19500,-0.032404743
19505,-0.011124436
19510,0.060502663
19512,-0.0055195694
19516,-0.15177682
19520,-0.059076853
19523,0.046402887
19527,0.09801373
19531,0.072848395
19533,-0.075350784
19537,-0.07591357
19543,-0.015154682
19544,0.0051063234
19546,0.115147136
19548,0.05921629
19549,-0.17165805
19551,0.0030931477
19553,-0.017316496
19563,-0.0453791
19568,0.036505427
19570,-0.09195292
19572,-0.020935936
19578,-0.17298573
19581,-0.0599116
19584,0.0046685
19588,0.018495617
19594,0.009072833
19595,0.14332613
19596,-0.12689467
19606,-0.08742592
19619,0.03918801
19621,-0.039498772
19624,0.05179558
19628,0.030620938
19629,0.002987134
19630,0.061495434
19652,-0.13736473
19653,0.0590814
19654,-0.074195124
19657,-0.08026695
19661,0.07056792
19670,0.08348191
19677,-0.11635643
19679,-0.06622491
19680,0.012372593
19685,0.076073304
19691,-0.056571607
19696,0.08404179
19699,-0.08560094
19702,-0.06848634
19703,-0.08356643
19704,-0.020393943
19709,-0.03756566
19710,-0.013130638
19717,-0.05686216
19721,-0.013504702
19727,-0.006116928
19729,0.01750483
19730,0.027366256
19733,-0.04500932
19738,0.054755952
19739,0.023941614
19742,-0.044291224
19743,-0.08182302
19744,-0.047901
19745,-0.0074218
19747,0.08353164
19759,0.11168342
19765,-0.0610862
19766,0.039647244
19770,-0.024499908
19771,0.022631336
19785,0.026298406
19790,0.097928
19793,0.0037624196
19795,-0.08532099
19800,0.08914064
19804,0.10407657
19805,-0.031410214
19806,0.015001025
19808,0.00454221
19809,0.019898146
19810,0.086374305
19816,0.008618832
19817,-0.15902029
19821,-0.023292353
19826,-0.034259122
19828,0.021827351
19832,0.06123902
19834,0.04335001
19835,0.0953726
19839,0.023460463
19842,-0.013450364
19844,-0.04112111
19855,-0.022549821
19856,-0.060906824
19857,0.08172069
19866,-0.081343874
19868,0.043459535
19869,0.03692133
19874,-0.056558803
19875,-0.10606041
19876,0.02492463
19882,-0.0940095
19884,-0.037282713
19885,-0.04467033
19891,-0.042807512
19894,-0.05972662
19895,0.106081285
19901,0.029610755
19909,0.0040597967
19910,-0.10157781
19912,-0.06972937
19914,-0.051621847
19925,0.037794597
19927,0.060867645
19928,-0.0360333
19932,-0.0023005935
19934,-0.014840882
19935,0.07031052
19943,0.0024675583
19944,-0.20060872
19948,0.0015092395
19949,-0.053207714
19951,-0.035314966
19952,-0.10553203
19955,-0.06907547
19956,0.06599059
19958,0.06975305
19960,0.05624576
19963,0.09682896
19970,-0.12694083
19975,-0.10619537
19981,0.11051695
19983,-0.11134699
19985,0.041966144
19989,-0.05917
19992,0.037748605
19994,0.029575078
19999,-0.06707502
20006,0.066385604
20008,0.051055025
20012,-0.063353166
20013,0.057081655
20018,-0.042089127
20020,0.040315602
20021,-0.043827925
20023,0.095015
20025,0.03596885
20026,-0.14756893
20027,-0.038917925
20028,-0.043104798
20030,-0.016194608
20031,-0.19565733
20033,0.06933162
20034,0.04956537
20035,-0.061631925
20036,0.015516087
20037,-0.055009734
20039,0.039163016
20045,0.07251007
20046,0.07908393
20048,0.040157992
20051,0.031706188
20053,-0.05023519
20054,0.1100552
20055,0.00546505
20057,0.024048625
20058,-0.082694985
20061,-0.039183307
20063,0.087632395
20069,-0.080317445
20072,-0.050957214
20073,0.03454991
20075,0.022112943
20079,0.06574049
20082,0.0040067565
20085,-0.041366648
20086,0.024851648
20094,0.03701074
20098,0.04642748
20102,0.057786584
20103,-0.121251784
20114,0.060429674
20115,0.05364279
20116,-0.069910675
20119,0.017540984
20121,0.07338223
20127,-0.0072790515
20129,0.0563822
20136,0.05491329
20139,-0.064443454
20140,0.01899666
20141,0.036054067
20142,0.07232881
20144,0.025053648
20146,-0.08285629
20147,0.06756366
20158,-0.04734216
20162,-0.03954266
20165,0.05772555
20168,0.07383352
20170,0.07049176
20173,-0.15039033
20178,0.091409355
20182,-0.061379306
20188,0.05833965
20195,-0.015009126
20197,0.02955214
20199,0.07510533
20207,0.014297451
20210,0.11125972
20216,0.09936501
20217,-0.041116532
20220,-0.032441504
20221,0.034041777
20224,0.061515722
20227,-0.052263092
20231,-0.0049996846
20236,0.07215397
20239,-0.14667839
20242,-0.08720388
20243,0.12101699
20244,-0.042059775
20247,0.025590574
20253,0.074279495
20254,-0.03310431
20268,-0.039044093
20271,0.004995119
20280,-0.009247914
20287,-0.09478431
20296,-0.045149393
20297,-0.016891051
20298,0.083544716
20299,0.058118984
20300,0.025674164
20301,-0.048132617
20309,0.025990231
20311,0.09203963
20315,-0.09644416
20316,-0.031260185
20318,0.055929344
20319,0.063663326
20320,0.09468638
20323,-0.04475538
20327,0.06346832
20328,-0.04901358
20334,0.08309974
20337,0.07618337
20343,-0.023794763
20345,0.0061309664
20346,0.056366675
20347,-0.054993752
20351,0.03589496
20352,0.031505905
20355,0.037291512
20362,-0.039494976
20364,0.057367694
20365,-0.003909768
20370,0.024132166
20374,-0.0070897937
20381,-0.11517732
20382,-0.01879601
20385,-0.034017995
20394,0.107283525
20395,-0.09782131
20404,0.072463855
20408,0.11886461
20411,-0.049456455
20412,0.022799933
20414,-0.037585795
20417,-0.10653841
20419,0.07669188
20423,0.11021148
20427,0.051090084
20429,-0.03779161
20434,0.005985283
20436,-0.07908631
20437,0.16271737
20439,-0.035153944
20446,-0.14247829
20448,-0.09849111
20452,-0.03880511
20453,0.025014626
20458,0.061927628
20459,-0.04869991
20460,-0.13475952
20463,-0.12304161
20467,0.094306685
20471,0.024785848
20476,-0.030189607
20482,0.05056865
