id,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2],author_Beus,author_Inasaka,author_Janssen,author_Kossolapov,author_Mortimore,author_Peskov,author_Richenderfer,author_Thompson,author_Weatherhead,author_Williams,geometry_annulus,geometry_plate,geometry_tube
13955,8.27,1519.0,0.08464719,12.7,42.3,1778.0,2.3,0,0,1,0,0,0,0,0,0,0,1,0,0
13956,,2729.0,0.03871484,5.6,15.2,2134.0,2.1,1,0,0,0,0,0,0,0,0,0,1,0,0
13962,6.89,666.0,-0.014778203,23.6,23.6,610.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
13963,13.79,5384.0,-0.078209475,4.7,4.7,,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
13964,12.07,2441.0,-0.026717065,1.9,1.9,152.0,1.8,0,0,0,0,0,0,0,1,0,0,0,0,1
13967,6.92,549.0,0.036595065,12.7,38.1,737.0,4.3,1,0,0,0,0,0,0,0,0,0,1,0,0
13976,,1410.0,0.053027008,7.8,,591.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
13977,,2455.0,-0.043892816,1.9,1.9,696.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
13978,13.79,705.0,-0.16095543,7.7,7.7,457.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
13982,,4062.0,0.008182527,10.8,10.8,432.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
13983,13.79,2143.0,0.057429668,7.8,7.8,591.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
13985,13.79,,0.014403948,4.6,4.6,295.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
13988,11.07,4069.0,0.0449516,9.3,,1524.0,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
13989,,1533.0,0.08122998,8.5,22.3,,2.3,0,0,1,0,0,0,0,0,0,0,1,0,0
13993,,1355.0,0.09821525,5.6,15.2,2134.0,1.8,1,0,0,0,0,0,0,0,0,0,1,0,0
13994,6.89,5832.0,-0.0056933663,10.3,10.3,,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
13995,13.79,1682.0,0.03621182,7.7,7.7,457.0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14000,13.79,,-0.043332107,1.9,1.9,152.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14002,18.96,1872.0,-0.14787914,1.9,1.9,152.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14004,13.79,2306.0,0.03356652,,,591.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14005,6.91,1533.0,0.095139965,8.5,,2743.0,3.6,0,0,1,0,0,0,0,0,0,0,1,0,0
14009,6.89,4056.0,0.06885003,,10.8,864.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14014,10.0,4986.0,-0.07112146,,10.0,,4.1,0,0,0,0,0,1,0,0,0,0,0,0,1
14018,,4055.0,0.110469945,11.5,11.5,1143.0,1.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14019,12.07,3296.0,-0.035423856,1.9,,,3.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14029,16.0,2848.0,0.018267546,10.0,10.0,890.0,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14053,13.79,3665.0,0.029890874,7.7,7.7,457.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14060,6.89,1912.0,0.05052008,23.6,23.6,610.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14064,6.89,1356.0,-0.0060633975,23.6,23.6,610.0,3.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14066,13.79,3133.0,-0.035372768,,1.9,152.0,3.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14073,6.83,4062.0,0.08154809,10.8,10.8,1727.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14074,13.79,,0.06943625,4.6,4.6,,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14076,6.89,1926.0,0.041671038,12.8,,1930.0,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14078,6.89,7554.0,-0.055388365,,10.3,762.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14079,6.9,,0.012325116,,15.9,914.0,3.6,0,0,1,0,0,0,0,0,0,0,1,0,0
14080,,,0.012285943,5.6,,,2.1,1,0,0,0,0,0,0,0,0,0,1,0,0
14081,,7880.0,-0.061793122,10.3,10.3,762.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14084,13.79,,-0.054043934,4.7,,318.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14085,15.17,4071.0,0.104719296,9.5,9.5,1836.0,1.7,0,0,0,0,0,0,0,0,0,1,0,0,1
14086,6.89,,-0.010779363,23.6,23.6,610.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14087,3.45,5249.0,-0.008838645,5.7,,,5.6,0,0,0,0,0,0,0,1,0,0,0,0,1
14089,,4056.0,0.020720305,10.8,10.8,1727.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14090,7.0,,0.096100315,5.6,5.6,432.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14094,6.89,,-0.027363515,37.5,37.5,1953.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14095,13.79,888.0,0.07210718,7.8,7.8,591.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14097,6.89,5479.0,-0.021316508,23.6,23.6,610.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14098,10.34,4896.0,-0.0983055,10.3,10.3,762.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,1
14102,8.27,4073.0,0.09060483,9.5,9.5,1836.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1
14105,,2034.0,0.100319855,,7.7,457.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1
14108,,6998.0,-0.088003695,10.3,10.3,762.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14109,17.24,4028.0,-0.016851366,,1.9,696.0,2.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14112,6.89,2807.0,0.050816443,6.4,15.9,914.0,2.7,0,0,1,0,0,0,0,0,0,0,1,0,0
14114,9.72,5547.0,-0.009635404,12.7,38.1,914.0,3.1,1,0,0,0,0,0,0,0,0,0,1,0,0
14117,15.51,3662.0,0.050502513,,15.2,2134.0,1.9,1,0,0,0,0,0,0,0,0,0,1,0,0
14121,18.96,2089.0,-0.067009345,,1.9,696.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14124,6.89,1356.0,0.06988803,23.6,23.6,1972.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14125,13.79,4109.0,-0.09498358,4.7,4.7,305.0,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14126,6.72,4069.0,0.036734488,10.8,10.8,864.0,3.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14127,10.34,5696.0,-0.108179435,10.3,,762.0,9.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14129,,,0.059728384,10.8,10.8,864.0,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
14131,6.79,1899.0,0.11795471,,10.8,432.0,1.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14133,16.0,1944.0,-0.0700586,10.0,10.0,1650.0,5.3,0,0,0,0,0,1,0,0,0,0,0,0,1
14138,15.51,3682.0,-0.027574038,5.6,15.2,2134.0,4.9,1,0,0,0,0,0,0,0,0,0,1,0,0
14139,12.0,1736.0,0.02620519,10.0,,660.0,2.2,0,0,0,0,0,1,0,0,0,0,0,0,1
14144,13.79,1438.0,0.053957444,7.8,7.8,591.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14146,6.89,,-0.026430294,10.8,10.8,152.0,5.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14150,10.48,1383.0,0.054485146,4.6,4.6,229.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14153,13.79,1370.0,0.033808716,7.7,7.7,457.0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14164,,2760.0,-0.000322223,4.7,4.7,305.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14168,3.45,7554.0,0.011301923,10.3,10.3,762.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14173,13.79,1370.0,0.016243195,11.1,11.1,457.0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,1
14174,3.9,,0.08130501,,4.6,229.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14175,,5262.0,-0.1095445,5.7,5.7,,6.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14177,6.89,1370.0,-0.051132485,23.6,23.6,,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14179,13.79,,-0.12430895,7.7,,457.0,12.6,0,0,0,0,0,0,0,0,1,0,0,0,1
14180,13.79,3784.0,-0.04574463,1.9,1.9,152.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14181,13.79,3119.0,-0.059821025,1.9,1.9,152.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14183,13.79,1364.0,0.02903652,5.0,13.3,2134.0,2.6,1,0,0,0,0,0,0,0,0,0,1,0,0
14184,13.79,2684.0,0.11912897,9.5,9.5,1836.0,1.4,0,0,0,0,0,0,0,0,0,1,0,0,1
14186,13.79,,0.049936894,,7.8,591.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14188,13.79,1336.0,-0.010208635,11.1,,457.0,2.8,0,0,0,0,0,0,0,0,1,0,0,0,1
14189,13.79,,-0.003299948,11.1,11.1,457.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1
14193,13.79,3174.0,-0.06697762,1.9,1.9,152.0,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14198,,2773.0,0.119039334,9.5,9.5,1836.0,1.3,0,0,0,0,0,0,0,0,0,1,0,0,1
14203,10.0,1000.0,-0.03788409,15.0,120.0,10.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,1
14208,13.79,5574.0,0.021099282,4.7,4.7,318.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14211,15.51,1352.0,0.040742412,,,2134.0,2.1,1,0,0,0,0,0,0,0,0,0,1,0,0
14213,13.79,3608.0,0.042024817,4.7,4.7,318.0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14214,13.79,4882.0,-0.09950779,4.7,,318.0,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14216,6.89,1926.0,0.005699508,23.6,23.6,,3.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14219,10.34,3906.0,-0.05479472,10.3,10.3,762.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14228,13.79,4774.0,-0.034069765,4.7,4.7,305.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14232,6.89,2292.0,0.086267,8.5,24.6,1778.0,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0
14243,6.89,1356.0,-0.028890705,,23.6,1972.0,6.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14245,14.0,2439.0,0.020752389,,10.0,1650.0,2.2,0,0,0,0,0,1,0,0,0,0,0,0,1
14246,3.45,1316.0,-0.096890956,3.6,3.6,76.0,9.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14252,6.89,6089.0,-0.0144999055,10.3,10.3,762.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14260,17.24,,-0.059455525,1.9,1.9,696.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14261,13.79,,0.058153246,9.5,9.5,,2.3,0,0,0,0,0,0,0,0,0,1,0,0,1
14264,,1953.0,0.090464205,11.1,11.1,457.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,1
14271,,750.0,-0.047369175,10.0,10.0,1650.0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,1
14279,13.79,,-0.003036407,11.1,11.1,457.0,2.6,0,0,0,0,0,0,0,0,1,0,0,0,1
14282,13.79,2007.0,-0.057992764,,7.7,457.0,4.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14284,6.89,6049.0,-0.057305396,10.3,10.3,762.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14287,3.45,5733.0,0.05631625,10.3,10.3,762.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14289,6.89,6971.0,-0.045240607,10.3,10.3,794.0,5.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14291,6.86,1899.0,0.01289455,10.8,10.8,432.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14294,13.79,4787.0,-0.092375815,4.7,,318.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14300,10.34,2373.0,-0.03145069,,10.3,,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14305,8.27,1340.0,0.12562266,,,2134.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0
14314,,5533.0,-0.018285183,12.7,,914.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0
14321,13.79,,0.020952776,7.8,7.8,591.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14326,13.79,2021.0,0.08889318,7.7,,457.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1
14330,6.89,5547.0,0.041006163,12.7,38.1,914.0,2.9,0,0,1,0,0,0,0,0,0,0,1,0,0
14333,13.79,,0.10848152,,15.2,2134.0,1.8,1,0,0,0,0,0,0,0,0,0,1,0,0
14335,6.89,7500.0,0.05827481,,,1930.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14336,13.79,5967.0,-0.16004619,4.7,4.7,318.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14337,13.79,1682.0,0.061310876,,7.7,,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14346,13.79,1355.0,0.11386129,5.6,15.2,2134.0,1.3,1,0,0,0,0,0,0,0,0,0,1,0,0
14348,,4096.0,-0.03304644,10.8,10.8,,5.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14351,13.79,1967.0,0.0766367,,11.1,457.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,1
14356,7.0,5642.0,0.082855485,5.6,5.6,864.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14365,13.79,6510.0,-0.11426822,5.6,5.6,432.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14370,13.79,4882.0,-0.0030888198,4.6,4.6,,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14374,6.85,1533.0,0.1028126,8.5,22.3,1829.0,3.1,0,0,1,0,0,0,0,0,0,0,1,0,0
14375,,1354.0,0.12628491,,15.2,,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0
14376,13.79,1316.0,-0.08437588,5.7,5.7,625.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14379,16.0,1000.0,0.053959347,,10.0,565.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,1
14383,3.86,4055.0,0.052562296,10.8,,432.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14384,6.89,3079.0,0.08131217,8.5,,1778.0,2.9,0,0,1,0,0,0,0,0,0,0,1,0,0
14391,,4069.0,0.021196393,4.6,,295.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14392,13.79,1370.0,0.053033587,7.7,7.7,,2.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14394,13.79,1397.0,0.028382534,7.7,7.7,457.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
14396,10.34,7880.0,-0.09704829,,10.3,762.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14397,10.34,7554.0,-0.0822935,10.3,10.3,,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14399,,4069.0,0.0041050604,11.5,11.5,,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
14401,,2704.0,0.030971853,5.6,15.2,2134.0,2.4,1,0,0,0,0,0,0,0,0,0,1,0,0
14403,13.79,6239.0,0.025968779,4.7,,318.0,2.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14404,,884.0,-0.041877057,10.0,,520.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,1
14408,6.89,1356.0,0.053805392,12.8,12.8,1930.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14414,4.1,,0.07006405,10.8,,864.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14415,18.96,2306.0,-0.13745354,1.9,1.9,152.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14416,6.89,3811.0,0.060971025,,23.6,,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14424,6.72,4001.0,-0.008715289,10.8,10.8,432.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14426,6.86,7893.0,-0.0064128926,10.8,10.8,216.0,3.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14427,13.79,1356.0,-0.089000136,4.7,4.7,318.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14429,13.79,1655.0,-0.06547274,7.7,7.7,,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14432,18.27,833.0,-0.09883091,3.0,3.0,150.0,1.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14433,15.51,2000.0,-0.04935469,1.9,1.9,152.0,4.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14436,6.89,82.0,0.09762217,,38.1,737.0,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0
14445,15.51,2704.0,-0.033729866,,15.2,2134.0,9.4,1,0,0,0,0,0,0,0,0,0,1,0,0
14447,18.27,,-0.005224367,10.8,10.8,864.0,1.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14448,6.89,3825.0,0.048216056,23.6,23.6,1972.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14451,0.1,630.0,0.058324724,1.0,1.0,25.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14455,,2710.0,0.10000811,5.6,5.6,2134.0,1.6,1,0,0,0,0,0,0,0,0,0,0,0,1
14457,6.89,3825.0,0.02277737,,10.3,,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14459,9.65,2292.0,0.024572374,12.7,42.3,1778.0,3.3,0,0,1,0,0,0,0,0,0,0,1,0,0
14461,6.89,2794.0,-0.00011842947,6.4,15.9,,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0
14463,3.45,3960.0,0.07245755,,10.3,,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14468,13.79,1383.0,0.011455271,,11.1,457.0,2.6,0,0,0,0,0,0,0,0,1,0,0,0,1
14471,13.79,2061.0,0.016229322,11.1,11.1,457.0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,1
14473,13.79,1383.0,0.035701167,7.7,7.7,457.0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14474,13.79,2021.0,-0.08284988,7.7,7.7,457.0,3.4,0,0,0,0,0,0,0,0,1,0,0,0,1
14476,13.79,5357.0,-0.09003803,7.7,7.7,457.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14477,3.45,7554.0,0.022652352,10.3,10.3,762.0,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14478,6.72,,0.037613638,10.8,10.8,432.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14479,10.34,3974.0,-0.029538989,10.3,10.3,762.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14484,0.1,336.0,-0.06342338,15.0,120.0,10.0,4.9,0,0,0,1,0,0,0,0,0,0,0,1,0
14485,,1000.0,-0.017878866,15.0,120.0,10.0,4.1,0,0,0,0,0,0,1,0,0,0,0,1,0
14487,11.03,3684.0,0.021417284,5.6,15.2,,2.6,1,0,0,0,0,0,0,0,0,0,1,0,0
14489,5.58,1519.0,0.091016755,12.7,42.3,1778.0,2.4,0,0,1,0,0,0,0,0,0,0,1,0,0
14492,13.79,,0.03335734,4.7,4.7,,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14496,13.79,1233.0,0.0565811,7.8,7.8,591.0,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
14497,10.34,4842.0,-0.10437968,10.3,10.3,762.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14500,3.9,4096.0,0.050678894,10.8,,432.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14503,13.79,1655.0,0.09596311,7.7,7.7,457.0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,1
14509,3.86,4136.0,0.07181722,10.8,10.8,432.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14510,0.33,,-0.038667902,,3.0,100.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14511,6.85,2807.0,0.06624257,6.4,15.9,914.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0
14515,6.79,,0.016897686,10.8,10.8,432.0,4.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14522,3.45,4700.0,0.016204052,,10.0,,4.4,0,1,0,0,0,0,0,0,0,0,0,0,1
14524,9.68,2292.0,0.0959889,,42.3,1778.0,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0
14525,6.89,6347.0,-0.05126311,10.3,10.3,794.0,6.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14530,,678.0,0.029047942,11.1,11.1,457.0,2.2,0,0,0,0,0,0,0,0,1,0,0,0,1
14534,6.85,2292.0,0.03973191,12.7,42.3,1778.0,3.2,0,0,1,0,0,0,0,0,0,0,1,0,0
14536,11.03,3665.0,0.0771247,5.6,15.2,2134.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0
14541,13.79,1533.0,0.07402976,7.8,7.8,591.0,2.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14545,13.79,1736.0,0.056536447,7.8,7.8,591.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14549,,932.0,0.10188979,,7.7,457.0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14551,3.45,2740.0,-0.009609227,3.0,3.0,150.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14552,13.79,,-0.10213899,11.1,11.1,457.0,3.6,0,0,0,0,0,0,0,0,1,0,0,0,1
14554,6.89,,-0.011941948,23.6,23.6,,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14560,13.79,734.0,0.06241006,7.8,7.8,,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14563,15.51,1478.0,0.029157383,5.6,15.2,2134.0,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0
14567,6.93,4069.0,0.0039629997,10.8,10.8,864.0,5.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14573,13.79,1600.0,-0.15307535,3.6,3.6,76.0,10.6,0,0,0,0,0,0,0,1,0,0,0,0,1
14575,,4986.0,0.007047275,1.0,1.0,,7.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14577,,4048.0,0.04229315,10.8,10.8,,2.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14582,6.89,4300.0,0.010839566,12.8,,1930.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14586,6.89,2712.0,0.016649306,37.5,,,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14589,18.27,2740.0,-0.039985772,,3.0,150.0,1.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14590,,689.0,-0.055131588,11.1,11.1,457.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
14595,15.17,4069.0,0.07301378,9.5,9.5,,1.9,0,0,0,0,0,0,0,0,0,1,0,0,1
14602,6.89,833.0,-0.034846418,12.7,38.1,737.0,6.8,0,0,1,0,0,0,0,0,0,0,1,0,0
14604,13.79,2034.0,-0.1104181,7.7,7.7,457.0,4.4,0,0,0,0,0,0,0,0,1,0,0,0,1
14607,6.86,4054.0,0.02909604,,10.8,841.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14608,18.0,5361.0,-0.039689276,10.0,,565.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14609,15.51,2729.0,0.10167036,5.6,,2134.0,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0
14617,13.79,1344.0,0.020276794,5.6,15.2,,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0
14619,12.07,,-0.025118047,1.9,1.9,152.0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14624,13.79,5249.0,-0.17401499,5.7,5.7,625.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14626,13.79,6198.0,0.075979784,4.7,,,1.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14629,17.24,1655.0,-0.06519271,1.9,1.9,152.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14630,11.03,2740.0,0.09762244,5.6,15.2,2134.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0
14631,18.27,2740.0,-0.09560066,3.0,3.0,150.0,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1
14633,,,-0.046782296,1.9,,152.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14637,,3391.0,0.07309559,11.5,11.5,1524.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14638,,1519.0,0.08204862,12.7,42.3,1778.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
14639,,2089.0,-0.074883096,1.9,1.9,,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14640,6.83,4056.0,0.032540154,10.8,10.8,864.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14643,13.79,2292.0,0.05726087,7.8,7.8,591.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
14644,13.79,4750.0,-0.011932664,10.0,10.0,660.0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,1
14646,6.83,4069.0,0.015089936,,10.8,,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
14647,15.51,2197.0,-0.060881298,1.9,1.9,696.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
14649,13.79,7391.0,-0.088821374,4.7,4.7,318.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14650,,3282.0,-0.03777294,1.9,1.9,696.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14651,,3662.0,0.02666267,1.9,,696.0,1.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14660,,4367.0,-0.027949085,4.7,4.7,318.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14662,6.79,4001.0,0.005540825,10.8,,,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
14669,13.79,1980.0,-0.0715435,7.7,,457.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
14675,,4077.0,0.06797998,,10.8,1727.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
14676,13.79,1410.0,0.07361709,7.8,7.8,591.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14677,9.71,5588.0,-0.011457515,12.7,38.1,914.0,3.9,0,0,1,0,0,0,0,0,0,0,1,0,0
14679,13.79,2048.0,-0.010988424,4.7,,318.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14682,6.9,5547.0,-0.0022073712,12.7,38.1,914.0,3.8,0,0,1,0,0,0,0,0,0,0,1,0,0
14683,6.93,4069.0,0.120149404,,11.5,1727.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
14695,6.89,,0.010559771,10.3,10.3,762.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
14704,0.1,5750.0,0.02603212,,1.0,25.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,1
